"PLZ","Station","Abholdatum"
8002,"Wollishofen","2020-02-24"
8002,"Wollishofen","2020-03-23"
8002,"Wollishofen","2020-04-20"
8002,"Wollishofen","2020-05-18"
8002,"Wollishofen","2020-06-15"
8002,"Wollishofen","2020-08-10"
8002,"Wollishofen","2020-09-07"
8002,"Wollishofen","2020-10-05"
8002,"Wollishofen","2020-11-02"
8002,"Wollishofen","2020-11-30"
8003,"Letzigrund","2020-01-28"
8003,"Letzigrund","2020-02-25"
8003,"Letzigrund","2020-03-24"
8003,"Letzigrund","2020-04-21"
8003,"Letzigrund","2020-05-19"
8003,"Letzigrund","2020-06-16"
8003,"Letzigrund","2020-08-11"
8003,"Letzigrund","2020-09-08"
8003,"Letzigrund","2020-10-06"
8003,"Letzigrund","2020-11-03"
8003,"Letzigrund","2020-12-01"
8003,"Strassenverkehrsamt","2020-01-10"
8003,"Strassenverkehrsamt","2020-02-07"
8003,"Strassenverkehrsamt","2020-03-06"
8003,"Strassenverkehrsamt","2020-04-03"
8003,"Strassenverkehrsamt","2020-05-29"
8003,"Strassenverkehrsamt","2020-06-26"
8003,"Strassenverkehrsamt","2020-08-21"
8003,"Strassenverkehrsamt","2020-09-18"
8003,"Strassenverkehrsamt","2020-10-16"
8003,"Strassenverkehrsamt","2020-11-13"
8003,"Strassenverkehrsamt","2020-12-11"
8004,"Hardturm (neuer Standort)","2020-01-04"
8004,"Hardturm (neuer Standort)","2020-02-01"
8004,"Hardturm (neuer Standort)","2020-03-28"
8004,"Hardturm (neuer Standort)","2020-04-25"
8004,"Hardturm (neuer Standort)","2020-05-23"
8004,"Hardturm (neuer Standort)","2020-06-20"
8004,"Hardturm (neuer Standort)","2020-08-15"
8004,"Hardturm (neuer Standort)","2020-09-12"
8004,"Hardturm (neuer Standort)","2020-10-10"
8004,"Hardturm (neuer Standort)","2020-11-07"
8004,"Hardturm (neuer Standort)","2020-12-05"
8004,"Letzigrund","2020-01-28"
8004,"Letzigrund","2020-02-25"
8004,"Letzigrund","2020-03-24"
8004,"Letzigrund","2020-04-21"
8004,"Letzigrund","2020-05-19"
8004,"Letzigrund","2020-06-16"
8004,"Letzigrund","2020-08-11"
8004,"Letzigrund","2020-09-08"
8004,"Letzigrund","2020-10-06"
8004,"Letzigrund","2020-11-03"
8004,"Letzigrund","2020-12-01"
8005,"Hardturm (neuer Standort)","2020-01-04"
8005,"Hardturm (neuer Standort)","2020-02-01"
8005,"Hardturm (neuer Standort)","2020-03-28"
8005,"Hardturm (neuer Standort)","2020-04-25"
8005,"Hardturm (neuer Standort)","2020-05-23"
8005,"Hardturm (neuer Standort)","2020-06-20"
8005,"Hardturm (neuer Standort)","2020-08-15"
8005,"Hardturm (neuer Standort)","2020-09-12"
8005,"Hardturm (neuer Standort)","2020-10-10"
8005,"Hardturm (neuer Standort)","2020-11-07"
8005,"Hardturm (neuer Standort)","2020-12-05"
8006,"Tramdepot Universität Irchel","2020-01-30"
8006,"Tramdepot Universität Irchel","2020-02-27"
8006,"Tramdepot Universität Irchel","2020-03-26"
8006,"Tramdepot Universität Irchel","2020-04-23"
8006,"Tramdepot Universität Irchel","2020-06-18"
8006,"Tramdepot Universität Irchel","2020-08-13"
8006,"Tramdepot Universität Irchel","2020-09-10"
8006,"Tramdepot Universität Irchel","2020-10-08"
8006,"Tramdepot Universität Irchel","2020-11-05"
8006,"Tramdepot Universität Irchel","2020-12-03"
8008,"Burgwies","2020-01-06"
8008,"Burgwies","2020-02-03"
8008,"Burgwies","2020-03-02"
8008,"Burgwies","2020-03-30"
8008,"Burgwies","2020-04-27"
8008,"Burgwies","2020-05-25"
8008,"Burgwies","2020-06-22"
8008,"Burgwies","2020-08-17"
8008,"Burgwies","2020-09-14"
8008,"Burgwies","2020-10-12"
8008,"Burgwies","2020-11-09"
8008,"Burgwies","2020-12-07"
8008,"Tiefenbrunnen","2020-01-08"
8008,"Tiefenbrunnen","2020-02-05"
8008,"Tiefenbrunnen","2020-03-04"
8008,"Tiefenbrunnen","2020-04-01"
8008,"Tiefenbrunnen","2020-04-29"
8008,"Tiefenbrunnen","2020-05-27"
8008,"Tiefenbrunnen","2020-06-24"
8008,"Tiefenbrunnen","2020-08-19"
8008,"Tiefenbrunnen","2020-09-16"
8008,"Tiefenbrunnen","2020-10-14"
8008,"Tiefenbrunnen","2020-11-11"
8008,"Tiefenbrunnen","2020-12-09"
8032,"Burgwies","2020-01-06"
8032,"Burgwies","2020-02-03"
8032,"Burgwies","2020-03-02"
8032,"Burgwies","2020-03-30"
8032,"Burgwies","2020-04-27"
8032,"Burgwies","2020-05-25"
8032,"Burgwies","2020-06-22"
8032,"Burgwies","2020-08-17"
8032,"Burgwies","2020-09-14"
8032,"Burgwies","2020-10-12"
8032,"Burgwies","2020-11-09"
8032,"Burgwies","2020-12-07"
8037,"Hardturm (neuer Standort)","2020-01-04"
8037,"Hardturm (neuer Standort)","2020-02-01"
8037,"Hardturm (neuer Standort)","2020-03-28"
8037,"Hardturm (neuer Standort)","2020-04-25"
8037,"Hardturm (neuer Standort)","2020-05-23"
8037,"Hardturm (neuer Standort)","2020-06-20"
8037,"Hardturm (neuer Standort)","2020-08-15"
8037,"Hardturm (neuer Standort)","2020-09-12"
8037,"Hardturm (neuer Standort)","2020-10-10"
8037,"Hardturm (neuer Standort)","2020-11-07"
8037,"Hardturm (neuer Standort)","2020-12-05"
8037,"Tramdepot Universität Irchel","2020-01-30"
8037,"Tramdepot Universität Irchel","2020-02-27"
8037,"Tramdepot Universität Irchel","2020-03-26"
8037,"Tramdepot Universität Irchel","2020-04-23"
8037,"Tramdepot Universität Irchel","2020-06-18"
8037,"Tramdepot Universität Irchel","2020-08-13"
8037,"Tramdepot Universität Irchel","2020-09-10"
8037,"Tramdepot Universität Irchel","2020-10-08"
8037,"Tramdepot Universität Irchel","2020-11-05"
8037,"Tramdepot Universität Irchel","2020-12-03"
8038,"Wollishofen","2020-01-27"
8038,"Wollishofen","2020-02-24"
8038,"Wollishofen","2020-03-23"
8038,"Wollishofen","2020-04-20"
8038,"Wollishofen","2020-05-18"
8038,"Wollishofen","2020-06-15"
8038,"Wollishofen","2020-08-10"
8038,"Wollishofen","2020-09-07"
8038,"Wollishofen","2020-10-05"
8038,"Wollishofen","2020-11-02"
8038,"Wollishofen","2020-11-30"
8041,"Strassenverkehrsamt","2020-01-10"
8041,"Strassenverkehrsamt","2020-02-07"
8041,"Strassenverkehrsamt","2020-03-06"
8041,"Strassenverkehrsamt","2020-04-03"
8041,"Strassenverkehrsamt","2020-05-29"
8041,"Strassenverkehrsamt","2020-06-26"
8041,"Strassenverkehrsamt","2020-08-21"
8041,"Strassenverkehrsamt","2020-09-18"
8041,"Strassenverkehrsamt","2020-10-16"
8041,"Strassenverkehrsamt","2020-11-13"
8041,"Strassenverkehrsamt","2020-12-11"
8041,"Wollishofen","2020-01-27"
8041,"Wollishofen","2020-02-24"
8041,"Wollishofen","2020-03-23"
8041,"Wollishofen","2020-04-20"
8041,"Wollishofen","2020-05-18"
8041,"Wollishofen","2020-06-15"
8041,"Wollishofen","2020-08-10"
8041,"Wollishofen","2020-09-07"
8041,"Wollishofen","2020-10-05"
8041,"Wollishofen","2020-11-02"
8041,"Wollishofen","2020-11-30"
8044,"Tramdepot Universität Irchel","2020-01-30"
8044,"Tramdepot Universität Irchel","2020-02-27"
8044,"Tramdepot Universität Irchel","2020-03-26"
8044,"Tramdepot Universität Irchel","2020-04-23"
8044,"Tramdepot Universität Irchel","2020-06-18"
8044,"Tramdepot Universität Irchel","2020-08-13"
8044,"Tramdepot Universität Irchel","2020-09-10"
8044,"Tramdepot Universität Irchel","2020-10-08"
8044,"Tramdepot Universität Irchel","2020-11-05"
8044,"Tramdepot Universität Irchel","2020-12-03"
8045,"Strassenverkehrsamt","2020-01-10"
8045,"Strassenverkehrsamt","2020-02-07"
8045,"Strassenverkehrsamt","2020-03-06"
8045,"Strassenverkehrsamt","2020-04-03"
8045,"Strassenverkehrsamt","2020-05-29"
8045,"Strassenverkehrsamt","2020-06-26"
8045,"Strassenverkehrsamt","2020-08-21"
8045,"Strassenverkehrsamt","2020-09-18"
8045,"Strassenverkehrsamt","2020-10-16"
8045,"Strassenverkehrsamt","2020-11-13"
8045,"Strassenverkehrsamt","2020-12-11"
8046,"Seebach","2020-01-09"
8046,"Seebach","2020-02-06"
8046,"Seebach","2020-03-05"
8046,"Seebach","2020-04-02"
8046,"Seebach","2020-04-30"
8046,"Seebach","2020-05-28"
8046,"Seebach","2020-06-25"
8046,"Seebach","2020-08-20"
8046,"Seebach","2020-09-17"
8046,"Seebach","2020-10-15"
8046,"Seebach","2020-11-12"
8046,"Seebach","2020-12-10"
8046,"Tramdepot Universität Irchel","2020-01-30"
8046,"Tramdepot Universität Irchel","2020-02-27"
8046,"Tramdepot Universität Irchel","2020-03-26"
8046,"Tramdepot Universität Irchel","2020-04-23"
8046,"Tramdepot Universität Irchel","2020-06-18"
8046,"Tramdepot Universität Irchel","2020-08-13"
8046,"Tramdepot Universität Irchel","2020-09-10"
8046,"Tramdepot Universität Irchel","2020-10-08"
8046,"Tramdepot Universität Irchel","2020-11-05"
8046,"Tramdepot Universität Irchel","2020-12-03"
8047,"Albisrieden","2020-01-07"
8047,"Albisrieden","2020-02-04"
8047,"Albisrieden","2020-03-03"
8047,"Albisrieden","2020-03-31"
8047,"Albisrieden","2020-04-28"
8047,"Albisrieden","2020-05-26"
8047,"Albisrieden","2020-06-23"
8047,"Albisrieden","2020-08-18"
8047,"Albisrieden","2020-09-15"
8047,"Albisrieden","2020-10-13"
8047,"Albisrieden","2020-11-10"
8047,"Albisrieden","2020-12-08"
8047,"Letzigrund","2020-01-28"
8047,"Letzigrund","2020-02-25"
8047,"Letzigrund","2020-03-24"
8047,"Letzigrund","2020-04-21"
8047,"Letzigrund","2020-05-19"
8047,"Letzigrund","2020-06-16"
8047,"Letzigrund","2020-08-11"
8047,"Letzigrund","2020-09-08"
8047,"Letzigrund","2020-10-06"
8047,"Letzigrund","2020-11-03"
8047,"Letzigrund","2020-12-01"
8048,"Albisrieden","2020-01-07"
8048,"Albisrieden","2020-02-04"
8048,"Albisrieden","2020-03-03"
8048,"Albisrieden","2020-03-31"
8048,"Albisrieden","2020-04-28"
8048,"Albisrieden","2020-05-26"
8048,"Albisrieden","2020-06-23"
8048,"Albisrieden","2020-08-18"
8048,"Albisrieden","2020-09-15"
8048,"Albisrieden","2020-10-13"
8048,"Albisrieden","2020-11-10"
8048,"Albisrieden","2020-12-08"
8048,"Letzigrund","2020-01-28"
8048,"Letzigrund","2020-02-25"
8048,"Letzigrund","2020-03-24"
8048,"Letzigrund","2020-04-21"
8048,"Letzigrund","2020-05-19"
8048,"Letzigrund","2020-06-16"
8048,"Letzigrund","2020-08-11"
8048,"Letzigrund","2020-09-08"
8048,"Letzigrund","2020-10-06"
8048,"Letzigrund","2020-11-03"
8048,"Letzigrund","2020-12-01"
8049,"Wartau","2020-01-03"
8049,"Wartau","2020-01-31"
8049,"Wartau","2020-02-28"
8049,"Wartau","2020-03-27"
8049,"Wartau","2020-04-24"
8049,"Wartau","2020-05-22"
8049,"Wartau","2020-06-19"
8049,"Wartau","2020-08-14"
8049,"Wartau","2020-09-11"
8049,"Wartau","2020-10-09"
8049,"Wartau","2020-11-06"
8049,"Wartau","2020-12-04"
8050,"Seebach","2020-01-09"
8050,"Seebach","2020-02-06"
8050,"Seebach","2020-03-05"
8050,"Seebach","2020-04-02"
8050,"Seebach","2020-04-30"
8050,"Seebach","2020-05-28"
8050,"Seebach","2020-06-25"
8050,"Seebach","2020-08-20"
8050,"Seebach","2020-09-17"
8050,"Seebach","2020-10-15"
8050,"Seebach","2020-11-12"
8050,"Seebach","2020-12-10"
8050,"Tramdepot Universität Irchel","2020-01-30"
8050,"Tramdepot Universität Irchel","2020-02-27"
8050,"Tramdepot Universität Irchel","2020-03-26"
8050,"Tramdepot Universität Irchel","2020-04-23"
8050,"Tramdepot Universität Irchel","2020-06-18"
8050,"Tramdepot Universität Irchel","2020-08-13"
8050,"Tramdepot Universität Irchel","2020-09-10"
8050,"Tramdepot Universität Irchel","2020-10-08"
8050,"Tramdepot Universität Irchel","2020-11-05"
8050,"Tramdepot Universität Irchel","2020-12-03"
8051,"Hirzenbach","2020-01-29"
8051,"Hirzenbach","2020-02-26"
8051,"Hirzenbach","2020-03-25"
8051,"Hirzenbach","2020-04-22"
8051,"Hirzenbach","2020-05-20"
8051,"Hirzenbach","2020-06-17"
8051,"Hirzenbach","2020-08-12"
8051,"Hirzenbach","2020-09-09"
8051,"Hirzenbach","2020-10-07"
8051,"Hirzenbach","2020-11-04"
8051,"Hirzenbach","2020-12-02"
8051,"Tramdepot Universität Irchel","2020-01-30"
8051,"Tramdepot Universität Irchel","2020-02-27"
8051,"Tramdepot Universität Irchel","2020-03-26"
8051,"Tramdepot Universität Irchel","2020-04-23"
8051,"Tramdepot Universität Irchel","2020-06-18"
8051,"Tramdepot Universität Irchel","2020-08-13"
8051,"Tramdepot Universität Irchel","2020-09-10"
8051,"Tramdepot Universität Irchel","2020-10-08"
8051,"Tramdepot Universität Irchel","2020-11-05"
8051,"Tramdepot Universität Irchel","2020-12-03"
8052,"Seebach","2020-01-09"
8052,"Seebach","2020-02-06"
8052,"Seebach","2020-03-05"
8052,"Seebach","2020-04-02"
8052,"Seebach","2020-04-30"
8052,"Seebach","2020-05-28"
8052,"Seebach","2020-06-25"
8052,"Seebach","2020-08-20"
8052,"Seebach","2020-09-17"
8052,"Seebach","2020-10-15"
8052,"Seebach","2020-11-12"
8052,"Seebach","2020-12-10"
8053,"Burgwies","2020-01-06"
8053,"Burgwies","2020-02-03"
8053,"Burgwies","2020-03-02"
8053,"Burgwies","2020-03-30"
8053,"Burgwies","2020-04-27"
8053,"Burgwies","2020-05-25"
8053,"Burgwies","2020-06-22"
8053,"Burgwies","2020-08-17"
8053,"Burgwies","2020-09-14"
8053,"Burgwies","2020-10-12"
8053,"Burgwies","2020-11-09"
8053,"Burgwies","2020-12-07"
8055,"Albisrieden","2020-01-07"
8055,"Albisrieden","2020-02-04"
8055,"Albisrieden","2020-03-03"
8055,"Albisrieden","2020-03-31"
8055,"Albisrieden","2020-04-28"
8055,"Albisrieden","2020-05-26"
8055,"Albisrieden","2020-06-23"
8055,"Albisrieden","2020-08-18"
8055,"Albisrieden","2020-09-15"
8055,"Albisrieden","2020-10-13"
8055,"Albisrieden","2020-11-10"
8055,"Albisrieden","2020-12-08"
8055,"Strassenverkehrsamt","2020-01-10"
8055,"Strassenverkehrsamt","2020-02-07"
8055,"Strassenverkehrsamt","2020-03-06"
8055,"Strassenverkehrsamt","2020-04-03"
8055,"Strassenverkehrsamt","2020-05-29"
8055,"Strassenverkehrsamt","2020-06-26"
8055,"Strassenverkehrsamt","2020-08-21"
8055,"Strassenverkehrsamt","2020-09-18"
8055,"Strassenverkehrsamt","2020-10-16"
8055,"Strassenverkehrsamt","2020-11-13"
8055,"Strassenverkehrsamt","2020-12-11"
8057,"Tramdepot Universität Irchel","2020-01-30"
8057,"Tramdepot Universität Irchel","2020-02-27"
8057,"Tramdepot Universität Irchel","2020-03-26"
8057,"Tramdepot Universität Irchel","2020-04-23"
8057,"Tramdepot Universität Irchel","2020-06-18"
8057,"Tramdepot Universität Irchel","2020-08-13"
8057,"Tramdepot Universität Irchel","2020-09-10"
8057,"Tramdepot Universität Irchel","2020-10-08"
8057,"Tramdepot Universität Irchel","2020-11-05"
8057,"Tramdepot Universität Irchel","2020-12-03"
8064,"Hardturm (neuer Standort)","2020-01-04"
8064,"Hardturm (neuer Standort)","2020-02-01"
8064,"Hardturm (neuer Standort)","2020-03-28"
8064,"Hardturm (neuer Standort)","2020-04-25"
8064,"Hardturm (neuer Standort)","2020-05-23"
8064,"Hardturm (neuer Standort)","2020-06-20"
8064,"Hardturm (neuer Standort)","2020-08-15"
8064,"Hardturm (neuer Standort)","2020-09-12"
8064,"Hardturm (neuer Standort)","2020-10-10"
8064,"Hardturm (neuer Standort)","2020-11-07"
8064,"Hardturm (neuer Standort)","2020-12-05"
8064,"Wartau","2020-01-03"
8064,"Wartau","2020-01-31"
8064,"Wartau","2020-02-28"
8064,"Wartau","2020-03-27"
8064,"Wartau","2020-04-24"
8064,"Wartau","2020-05-22"
8064,"Wartau","2020-06-19"
8064,"Wartau","2020-08-14"
8064,"Wartau","2020-09-11"
8064,"Wartau","2020-10-09"
8064,"Wartau","2020-11-06"
8064,"Wartau","2020-12-04"

